0.49482,0.4942,0.49234,0.48922,0.48481,0.47908,0.47199,0.46349,0.45351,0.44198,0.42884,0.41401,0.3974,0.37893,0.35853,0.3361,0.31157,0.28488,0.25596,0.22478,0.19129,0.15549,0.11739,0.077022,0.034468,-0.010176,-0.056765,-0.10512,-0.15501,-0.20615,-0.25823,-0.31087,-0.36362,-0.41601,-0.46749,-0.51747,-0.56532,-0.61036,-0.65186,-0.68908,-0.72127,-0.74765,-0.76746,-0.77996,-0.78447,-0.78033,-0.767,-0.74401,-0.71103,-0.66785
0.68028,0.68016,0.67979,0.67916,0.67822,0.67693,0.67521,0.67299,0.67017,0.66665,0.6623,0.657,0.65059,0.64291,0.63381,0.6231,0.6106,0.59614,0.57951,0.56053,0.53901,0.51479,0.48769,0.45757,0.42429,0.38775,0.34789,0.30466,0.25808,0.20822,0.15517,0.099128,0.040332,-0.020899,-0.08417,-0.14901,-0.21485,-0.28106,-0.34693,-0.41164,-0.47432,-0.53405,-0.58982,-0.64062,-0.68538,-0.72305,-0.75259,-0.77299,-0.78333,-0.78277
0.60326,0.60371,0.60506,0.60728,0.61035,0.61421,0.61879,0.62402,0.62981,0.63604,0.64259,0.6493,0.65603,0.66258,0.66876,0.67436,0.67914,0.68286,0.68523,0.68599,0.68484,0.68147,0.67557,0.66683,0.65493,0.63956,0.62042,0.59725,0.56977,0.53779,0.50111,0.45963,0.41328,0.36207,0.30609,0.24553,0.18067,0.1119,0.039733,-0.03521,-0.11218,-0.19031,-0.26862,-0.346,-0.42125,-0.49309,-0.56015,-0.62103,-0.67431,-0.71858
0.30432,0.30519,0.30781,0.31216,0.31822,0.32597,0.33537,0.34638,0.35893,0.37297,0.3884,0.40513,0.42304,0.442,0.46185,0.48242,0.5035,0.52486,0.54625,0.56739,0.58796,0.60763,0.62601,0.64273,0.65737,0.66947,0.67859,0.68425,0.68598,0.68331,0.67577,0.66294,0.64439,0.61978,0.58881,0.55124,0.50695,0.45591,0.3982,0.33406,0.26385,0.18811,0.10753,0.022983,-0.064479,-0.15364,-0.24312,-0.33139,-0.4168,-0.49756
-0.095676,-0.094703,-0.091783,-0.086912,-0.080081,-0.07128,-0.060497,-0.047722,-0.032944,-0.016157,0.0026399,0.023441,0.046229,0.070974,0.09763,0.12613,0.15639,0.18829,0.22168,0.2564,0.29222,0.32888,0.36609,0.40351,0.44074,0.47735,0.51285,0.54671,0.57836,0.60719,0.63255,0.65378,0.67019,0.6811,0.68585,0.68377,0.6743,0.65689,0.63111,0.59663,0.55327,0.50098,0.43993,0.37044,0.2931,0.20869,0.11825,0.023058,-0.075367,-0.17528
-0.44354,-0.44284,-0.44074,-0.43722,-0.43225,-0.42577,-0.41772,-0.40804,-0.39664,-0.38344,-0.36834,-0.35123,-0.33201,-0.31059,-0.28687,-0.26076,-0.23218,-0.20108,-0.16742,-0.1312,-0.092432,-0.051193,-0.007587,0.038223,0.08602,0.13552,0.18639,0.23819,0.29044,0.34257,0.39394,0.44383,0.49145,0.53597,0.57648,0.61204,0.6417,0.66451,0.67952,0.68584,0.68267,0.66931,0.64518,0.60991,0.56332,0.50547,0.43671,0.35767,0.26929,0.17287
-0.61164,-0.6115,-0.61107,-0.61033,-0.60922,-0.60767,-0.60559,-0.60287,-0.59938,-0.59498,-0.5895,-0.58276,-0.57455,-0.56469,-0.55293,-0.53906,-0.52285,-0.50406,-0.48247,-0.45786,-0.43003,-0.3988,-0.36403,-0.32561,-0.28349,-0.23766,-0.18819,-0.13523,-0.079016,-0.019861,0.041803,0.10544,0.17039,0.23591,0.3011,0.36498,0.42647,0.48438,0.53747,0.58445,0.62401,0.65483,0.67569,0.68541,0.68298,0.66758,0.6386,0.59575,0.53903,0.46884
-0.54415,-0.54464,-0.54612,-0.54855,-0.55189,-0.55607,-0.56099,-0.56656,-0.57263,-0.57907,-0.58568,-0.59228,-0.59863,-0.60449,-0.60959,-0.61362,-0.61628,-0.61721,-0.61607,-0.61248,-0.60605,-0.5964,-0.58316,-0.56594,-0.54439,-0.51819,-0.48707,-0.45081,-0.40925,-0.36234,-0.31009,-0.25268,-0.19037,-0.12358,-0.052901,0.020939,0.097033,0.17431,0.25154,0.32733,0.40015,0.46839,0.53033,0.58422,0.62831,0.66095,0.68057,0.68582,0.67559,0.64911
-0.27503,-0.27599,-0.27887,-0.28365,-0.2903,-0.2988,-0.30909,-0.3211,-0.33477,-0.34998,-0.36662,-0.38455,-0.4036,-0.42357,-0.44424,-0.46535,-0.4866,-0.50766,-0.52815,-0.54767,-0.56578,-0.58198,-0.59577,-0.60659,-0.6139,-0.61711,-0.61565,-0.60896,-0.59649,-0.57776,-0.55232,-0.51984,-0.48007,-0.43291,-0.37837,-0.31669,-0.24827,-0.17372,-0.093897,-0.0098762,0.077023,0.16525,0.25304,0.33843,0.41931,0.49345,0.55859,0.61246,0.65292,0.67799
0.08787,0.086801,0.083589,0.07823,0.070713,0.061025,0.049154,0.035088,0.018817,0.00034048,-0.020335,-0.043188,-0.06818,-0.09525,-0.12431,-0.15524,-0.18788,-0.22204,-0.25746,-0.29385,-0.33085,-0.36805,-0.40496,-0.44105,-0.47572,-0.5083,-0.53807,-0.56428,-0.58612,-0.60277,-0.6134,-0.61721,-0.61343,-0.60137,-0.58042,-0.55011,-0.51015,-0.46043,-0.4011,-0.33254,-0.25546,-0.17085,-0.080036,0.015318,0.11324,0.21148,0.30749,0.39857,0.48186,0.55448
0.40547,0.4047,0.40239,0.39851,0.39302,0.38585,0.37692,0.36615,0.35344,0.33866,0.32169,0.30243,0.28075,0.25653,0.22968,0.20011,0.16777,0.13263,0.09471,0.054071,0.010838,-0.034798,-0.082575,-0.13215,-0.18307,-0.23483,-0.28678,-0.3382,-0.38827,-0.43605,-0.48056,-0.5207,-0.55537,-0.58342,-0.60368,-0.61507,-0.61654,-0.60719,-0.58629,-0.55331,-0.508,-0.45045,-0.38108,-0.30073,-0.21065,-0.11255,-0.0085719,0.098738,0.20644,0.31129
0.5603,0.56014,0.55966,0.55882,0.55755,0.55575,0.55332,0.5501,0.54594,0.54064,0.53399,0.52576,0.51571,0.50356,0.48905,0.4719,0.45184,0.42861,0.40196,0.37167,0.33756,0.2995,0.2574,0.21129,0.16126,0.10749,0.050309,-0.0098507,-0.072409,-0.13664,-0.20168,-0.26649,-0.32991,-0.39065,-0.44728,-0.4983,-0.54217,-0.5773,-0.60219,-0.61539,-0.61565,-0.60192,-0.57347,-0.52995,-0.47142,-0.39847,-0.31222,-0.21436,-0.10717,0.0064911
0.49958,0.50011,0.50171,0.50433,0.50791,0.51236,0.51757,0.52339,0.52967,0.53619,0.54272,0.54901,0.55476,0.55965,0.56331,0.56538,0.56543,0.56305,0.55777,0.54915,0.53673,0.52007,0.49875,0.47238,0.44065,0.4033,0.36019,0.31127,0.25665,0.19658,0.13149,0.062027,-0.010984,-0.086485,-0.1632,-0.23966,-0.31417,-0.3849,-0.44986,-0.50699,-0.55422,-0.58953,-0.61103,-0.61708,-0.60635,-0.57796,-0.53154,-0.46734,-0.3863,-0.29008
0.25283,0.25387,0.25699,0.26216,0.26936,0.27854,0.28962,0.30254,0.31717,0.33339,0.35103,0.36992,0.3898,0.41043,0.43148,0.4526,0.47338,0.49337,0.51207,0.52894,0.54336,0.55473,0.56237,0.56562,0.56379,0.55623,0.54231,0.52146,0.49321,0.4572,0.41322,0.36125,0.30148,0.23434,0.16054,0.081072,-0.0027701,-0.089378,-0.17685,-0.26302,-0.34548,-0.42166,-0.48888,-0.54446,-0.58583,-0.61064,-0.6169,-0.6031,-0.56838,-0.51262
-0.081695,-0.080537,-0.077058,-0.071251,-0.063104,-0.052602,-0.039732,-0.024481,-0.0068427,0.013176,0.035556,0.060254,0.0872,0.11629,0.14739,0.18029,0.21475,0.25047,0.28707,0.32408,0.361,0.3972,0.432,0.46463,0.49426,0.51999,0.54089,0.55599,0.56432,0.56496,0.55703,0.53977,0.51258,0.47503,0.42697,0.36852,0.30014,0.22265,0.13731,0.045756,-0.04993,-0.14728,-0.24347,-0.33538,-0.41969,-0.49301,-0.55199,-0.59351,-0.61482,-0.61376
-0.37576,-0.37493,-0.37243,-0.36822,-0.36225,-0.35444,-0.34469,-0.33289,-0.31892,-0.30263,-0.2839,-0.26258,-0.23854,-0.21166,-0.18184,-0.14904,-0.11322,-0.074424,-0.03275,0.011623,0.05843,0.1073,0.15777,0.20924,0.26098,0.31216,0.36181,0.40885,0.45209,0.49025,0.52201,0.54603,0.561,0.56565,0.5589,0.53982,0.50779,0.4625,0.40406,0.33304,0.25051,0.15812,0.05806,-0.046918,-0.15356,-0.25817,-0.35674,-0.44508,-0.519,-0.57451
-0.52003,-0.51986,-0.51933,-0.51839,-0.51697,-0.51494,-0.51215,-0.50844,-0.50359,-0.49737,-0.48952,-0.47976,-0.46778,-0.45327,-0.43592,-0.4154,-0.39142,-0.3637,-0.33199,-0.29611,-0.25593,-0.21143,-0.16267,-0.10984,-0.053288,0.0065016,0.068862,0.13295,0.19772,0.26195,0.32424,0.38303,0.43663,0.48326,0.52108,0.54831,0.56325,0.56441,0.55056,0.52086,0.47496,0.41306,0.33601,0.24537,0.14344,0.033243,-0.081502,-0.19647,-0.30688,-0.40766
-0.46442,-0.46499,-0.4667,-0.46949,-0.47329,-0.47798,-0.48343,-0.48946,-0.49585,-0.50235,-0.50868,-0.5145,-0.51944,-0.5231,-0.52504,-0.52478,-0.52183,-0.51566,-0.50575,-0.49158,-0.47264,-0.44848,-0.41869,-0.38295,-0.34106,-0.29295,-0.23871,-0.17864,-0.11325,-0.043319,0.030145,0.10584,0.18221,0.25743,0.32944,0.39602,0.45479,0.50335,0.53935,0.5606,0.56518,0.55162,0.51901,0.4671,0.39645,0.30853,0.20574,0.091411,-0.030187,-0.15401
-0.23525,-0.23637,-0.23971,-0.24525,-0.25295,-0.26275,-0.27456,-0.28828,-0.30377,-0.32086,-0.33934,-0.35897,-0.37943,-0.40038,-0.42142,-0.44207,-0.46181,-0.48005,-0.49614,-0.5094,-0.51909,-0.52442,-0.52464,-0.51896,-0.50664,-0.48703,-0.45955,-0.42379,-0.3795,-0.32668,-0.26557,-0.19676,-0.12114,-0.040011,0.044982,0.1318,0.21805,0.30104,0.37784,0.44537,0.50053,0.54036,0.56218,0.56378,0.5436,0.50091,0.43597,0.35017,0.24605,0.12741
0.076656,0.075414,0.071687,0.065464,0.056731,0.045473,0.031673,0.015321,-0.0035831,-0.025024,-0.048962,-0.075328,-0.10401,-0.13486,-0.16764,-0.20209,-0.23785,-0.27446,-0.31139,-0.34802,-0.38361,-0.41733,-0.44827,-0.47543,-0.49775,-0.51413,-0.52346,-0.52466,-0.51673,-0.49881,-0.47021,-0.4305,-0.37956,-0.31765,-0.24547,-0.16417,-0.075454,0.018497,0.11497,0.21082,0.30249,0.38619,0.45801,0.51411,0.55096,0.56554,0.55563,0.52,0.45864,0.37294
0.35176,0.35087,0.34818,0.34367,0.33724,0.32882,0.31829,0.30551,0.29034,0.27261,0.25217,0.22887,0.20256,0.17314,0.14053,0.1047,0.065711,0.023671,-0.021196,-0.068559,-0.11796,-0.16881,-0.22036,-0.27172,-0.32184,-0.36953,-0.41345,-0.45217,-0.48418,-0.50795,-0.52196,-0.52482,-0.51529,-0.4924,-0.45554,-0.40453,-0.33975,-0.26215,-0.17336,-0.075709,0.027808,0.13354,0.2373,0.33449,0.42029,0.48992,0.53892,0.56343,0.56054,0.52858
