-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
-0.001,-0.0009798,-0.0009596,-0.00093939,-0.00091919,-0.00089899,-0.00087879,-0.00085859,-0.00083838,-0.00081818,-0.00079798,-0.00077778,-0.00075758,-0.00073737,-0.00071717,-0.00069697,-0.00067677,-0.00065657,-0.00063636,-0.00061616,-0.00059596,-0.00057576,-0.00055556,-0.00053535,-0.00051515,-0.00049495,-0.00047475,-0.00045455,-0.00043434,-0.00041414,-0.00039394,-0.00037374,-0.00035354,-0.00033333,-0.00031313,-0.00029293,-0.00027273,-0.00025253,-0.00023232,-0.00021212,-0.00019192,-0.00017172,-0.00015152,-0.00013131,-0.00011111,-9.0909e-05,-7.0707e-05,-5.0505e-05,-3.0303e-05,-1.0101e-05,1.0101e-05,3.0303e-05,5.0505e-05,7.0707e-05,9.0909e-05,0.00011111,0.00013131,0.00015152,0.00017172,0.00019192,0.00021212,0.00023232,0.00025253,0.00027273,0.00029293,0.00031313,0.00033333,0.00035354,0.00037374,0.00039394,0.00041414,0.00043434,0.00045455,0.00047475,0.00049495,0.00051515,0.00053535,0.00055556,0.00057576,0.00059596,0.00061616,0.00063636,0.00065657,0.00067677,0.00069697,0.00071717,0.00073737,0.00075758,0.00077778,0.00079798,0.00081818,0.00083838,0.00085859,0.00087879,0.00089899,0.00091919,0.00093939,0.0009596,0.0009798,0.001
