0.000000 
0.000000 
0.170286 
0.209124 
0.000000 
0.000000 
0.000000 
0.000000 
0.000000 
0.000000 
0.000000 
0.000000 
0.000000 
-0.083846 
-0.086134 
0.000000 
0.000000 
0.000000 
0.000000 
0.000000 
0.352607 
0.000000 
0.000000 
0.000000 
-0.443427 
0.000000 
0.000000 
0.000000 
0.000000 
0.653296 
0.000000 
0.000000 
-0.948979 
0.000000 
0.000000 
0.000000 
1.932427 
0.000000 
-2.956046 
1.512215 
